PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM
J	"DELGADO CALVO-FLORES R; ORTEGA BERNALDO DE QUIROS E"								EDAPHOCLIMATE OF THE SOUTH-SOUTHEAST PART OF SIERRA-NEVADA SPAIN								Anales de Edafologia y Agrobiologia				43	07-Aug			987	1018					1984	1984	"The soil climate (edaphoclimate) of the south-southeast part of the Sierra Nevada was studied from data based on the soil water balance as well as soil moisture and temperature regimes in ""Soil Taxonomy"" (Soil Survey Staff, 1975). Rain and temperature are both linear functions of elevation, rainfall increasing more than 34 mm and temperature decreasing 0.59.degree. C, every 100 m. Mediterranean characteristics of climate are represented on the soil by the annual presence 2 important periods: water deficit (summer) and water excess (winter), when altitude increases the former decreases and the latter increases. Soil moisture and temperature regimes are seriated according to altitude, the last changing from thermic to mesic to frigid and cryic at 844, 2030 and 2160 m respectively. Moisture content belongs to a xeric regime up to 2400-2500 m. Edaphoclimatic data obtained were perfectly coherent with those from soil genesis and typology of the zone."									0	0		0	0	0			0365-1797			BIOSIS:PREV198580100290	
J	"Zamora, R.; Camacho, I."								Evolucion estacional de la comunidad de aves en un encinar de Sierra Nevada.								Donana Acta Vertebrata				11	1			25	43					1984	1984										2	0		1	0	2			0210-5985			ZOOREC:ZOOR12100021520	
J	"Zamora, R.; Camacho, I."								Evolucion estacional de la comunidad de aves en un robledal de Sierra Nevada.								Donana Acta Vertebrata				11	2			129	150					1984	1984										4	0	0	4	0	4			0210-5985			ZOOREC:ZOOR12300005150	
J	[Anonymous]								Tenth annual meeting of the European Bone Marrow Transplantation Group 1984. Sierra Nevada (Granada), Spain, 29 January - 1 February 1984. Abstracts.								Experimental hematology				12 Suppl 15				1	140					1984	1984										0	0		0	0	0			0301-472X			MEDLINE:6378648	6378648
J	"DOMMERGUES, JL; MOUTERDE, R; RIVAS, P"								A FALSE POLYMORPHID - DUBARICERAS, A NEW GENUS OF THE AMMONITA FROM THE MESOGEAN CARIXIAN								GEOBIOS				17	6			831	&		10.1016/S0016-6995(84)80123-0			1984	1984										8	0	0	10	0	12			0016-6995			WOS:A1984AAC2200010	
J	Alba-Tercedor, J.								Ecologia, distribucion y ciclos de desarrollo de efemeroteros de Sierra Nevada (Granada, Espana). 2. Baetidae (Insecta, Ephemeroptera).								Limnetica				1	1			234	246					1984	1984										5	0		5	0	5			0213-8409			ZOOREC:ZOOR12500057561	
J	"Stary, J.; Mendl, H."								Zwei neue Protogonomyia-Arten aus Europa (Diptera, Limoniidae).								Nachrichtenblatt der Bayerischen Entomologen				33	4			122	128					1984	1984										0	0		1	0	1			0027-7452			ZOOREC:ZOOR12100003613	
J	"MORTEN, L; PUGA, E"								BLADES OF OLIVINES AND ORTHOPYROXENES IN ULTRAMAFIC ROCKS FROM THE CERRO-DEL-ALMIREZ, SIERRA-NEVADA COMPLEX, SPAIN - RELICS OF QUENCH-TEXTURED HARZBURGITES								NEUES JAHRBUCH FUR MINERALOGIE-MONATSHEFTE					5			211	218					1984	1984										1	0	0	0	0	1			0028-3649			WOS:A1984SR54100003	
J	"Perez-Chiscano, J.L.; de Lope Rebollo, F."								Observaciones ornitologicas en la zona alta de Sierra Nevada.								Alytes (Merida)				2				160	170					1984	1984										0	0		0	0	0			0212-7075			ZOOREC:ZOOR12300060425	
J	Baldizzone, G.								Deux nouvelles especes du genre Infurcitinea Spuler (Tineidae).								Nota Lepidopterologica				7	3			193	198					1984	1984										0	0		0	0	0			0342-7536			ZOOREC:ZOOR12100016573	
J	"PARRAGA MARTINEZ J; DELGADO CALVO-FLORES R; AGUILAR RUIZ J"								THE INFLUENCE OF THE TOPOGRAPHY AND VEGETATION ON FOREST SOILS OF THE CAMARATE SIERRA-NEVADA SPAIN								Anales de Edafologia y Agrobiologia				42	11-Dec			1885	1904					1983	1983	"The influence was studied of the vegetation and topography on the soils of a forested area in Sierra Nevada Granada Spain, as the Camarate paddock. Vegetation consisted of oak, grove, pastures, shrubbery, etc. The altitude and the gradient influence the following characters of the surface horizons of the soil: percent organic C, total N2, base saturation and content in free Fe and clay minerals. The vegetation essentially controls the humus type; the following sequence was observed with respect to residues: Acer > oak > pasture > oak grove > shrubbery."									0	0		0	0	0			0365-1797			BIOSIS:PREV198580002460	
J	TERCEDOR, JA								A NEW SPECIES OF THE GENUS OLIGONEURIELLA (EPHEMEROPTERA, OLIGONEURIIDAE) FROM SPAIN								AQUATIC INSECTS				5	2			131	139		10.1080/01650428309361133			1983	1983										1	0	0	1	0	1			0165-0424			WOS:A1983QU63700006	
J	PACE, R								SPECIES BELONGING TO THE GENUS GEOSTIBA THOMSON COLLECTED BY BESUCHET,C. AND COLLABORATORS IN MOROCCO, IBERIAN AND BALKAN PENINSULA AND IN MIDDLE-EAST (COLEOPTERA, STAPHYLINIDAE)								REVUE SUISSE DE ZOOLOGIE				90	1			3	46					1983	1983										1	0	0	6	0	6			0035-418X			WOS:A1983QN52400001	
J	Alba Tercedor, J.								Baetis maurus Kimmins, 1938 (Ephemeroptera: Baetidae) en la Peninsula Iberica. Aportacion al conocimiento morfologico de la ninfas.								Boletin de la Asociacion Espanola de Entomologia				6	2			173	178					1982[1983]	1983										0	0		0	0	0			0210-8984			ZOOREC:ZOOR12000029769	
J	Alba Tercedor, J.								Ephemerella (Chitonophora) ikonomovi nevadensis n. ssp. de Sierra Nevada, Espana (Ephemeroptera, Ephemerellidae).								Boletin de la Asociacion Espanola de Entomologia				6	2			285	293					1982[1983]	1983										0	0		0	0	0			0210-8984			ZOOREC:ZOOR12000031460	
J	"GAMISANS J; ROMERO A T; MORALES C"								THE CORSICAN NEVADAN SPAIN FRANCE PHLEUM 2 LITTLE KNOWN TAXA								Candollea				38	2			639	660					1983	1983	A taxonomic and biosystematic study of the Phleum of the Sierra Nevada [Spain], Corsica [France] and the Atlas Mountains [Morocco] was conducted using both living material and material in herbaria. A comparative study was also conducted using P. alpinum alpinum, P. a. rhaeticum, P. pratense pratense and P. p. bertolini. The Corsican-Nevadan Phleum constituted P. brachystachyum brachystachyum stat. et ssp. nov. (P. pratense var. brachystachyum, Salis 1833) found in the Corsican mountains and P. brachystachyum abbreviatum comb. et stat. nov. (P. p. var. abbreviatum, Boissier, 1844), found in the Sierra Nevada. P. alpinum trabutii requires further study with living material, appearing to be more similar to P. pratense than to P. brachystachyum.									0	0		0	0	0			0373-2967			BIOSIS:PREV198478049045	
J	Gusenleitner, J.								Interessante Faltenwespen aus dem Hochgebirge Spaniens (Hymenoptera, Vespoidea).								Entomofauna				4	12			165	171					1983	1983										0	0		0	0	0			0250-4413			ZOOREC:ZOOR12000013820	
J	Rasmont, P.								Catalogue commente des bourdons de la region ouest-palearctique (Hymenoptera, Apoidea, Apidae).								Notes Fauniques de Gembloux								1	71				No. 7	1983	1983										0	0		0	0	0			0770-2019			ZOOREC:ZOOR12400004320	
J	"ALBA-TERCEDOR J; SANCHEZ-ORTEGA A"								PRESENCE OF THE GENUS TORLEYA INSECTA EPHEMEROPTERA EPHEMERELLIDAE ON THE IBERIAN PENINSULA								Boletin de la Real Sociedad Espanola de Historia Natural Seccion Biologica				80	01-Feb			81	88					1982	1982										4	0	0	4	0	4			0366-3272			BIOSIS:PREV198529086205	
J	"MARTINRAMOS, JD; RODRIGUEZGALLEGO, M"								CHROMIAN MICA FROM SIERRA-NEVADA, SPAIN								MINERALOGICAL MAGAZINE				46	339			269	272		10.1180/minmag.1982.046.339.16			1982	1982										5	0	0	0	0	5			0026-461X			WOS:A1982NT17000016	
J	"'T HART H; VAN DEN BERG A J J"								THE WHITE FLOWERED EUROPEAN SEDUM SPECIES 2. CYTO TAXONOMIC NOTES ON SEDUM-ALBUM AND SEDUM-GYPSICOLUM								Proceedings of the Koninklijke Nederlandse Akademie van Wetenschappen Series C Biological and Medical Sciences				85	4			677	689					1982	1982	In S. album L. a polyploid series occurs with the basic chromosome number X = 17. In a collection of 227 plants from all parts of the distribution area of the species, the chromosome numbers 2n = 34, 51, 68, 102 and 136 were found. In S. album the morphological variation is not correlated with the differences in chromosome numbers. On the contrary, a more or less continuous morphological series occurs in this species within which a number of geographical races can be distinguished. The very small plants from Gotland (Sweden) are an extreme of this series. In the Baltic region plants with pale green leaves and yellow anthers occur which differ from the typical form in that they do not synthesize cyanidin. They have been described as var. pallens Hartm. and are classified here as forma pallens. Of all European Sedum species S. gypsicolum Boiss. et Reuter is the one which resembles S. album most closely and it also has the basic chromosome number X = 17. In 6 plants from the sierra Nevada (Spain) the chromosome numbers 2n = 68 and 102 were found. Since S. album and S. gypsicolum differ in a number of morphological characters and since a polyploid series occurs within both taxa they should be regarded as distinct species.									0	0		0	0	0			0023-3374			BIOSIS:PREV198376023939	
J	TERCEDOR J A								EPHEMERELLA-IKONOMOVI-NEVADENSIS NEW-SUBSPECIES OF SIERRA-NEVADA SPAIN EPHEMEROPTERA EPHEMERELLIDAE								Boletin de la Asociacion Espanola de Entomologia				6				285	294					1982	1982	The nymph of E. (Chitonophora) i. nevadensis ssp. nov. is described and illustrated.									0	0		0	0	0			0210-8984			BIOSIS:PREV198477060205	
J	"EGEA J M; LLIMONA X; CASARES M"								SILICICOLOUS LICHEN FLORA OF THE HIGHEST PART OF THE SIERRA-NEVADA SPAIN								Collectanea Botanica (Barcelona)				13	1			295	312					1982	1982						4TH SYMPOSIUM ON CRYPTOGAMIC BOTANY: PTERIDOPHYTA, BRYOPHYTA AND LICHENS, BARCELONA, SPAIN, SEPT. 22-25, 1981. COLLECT BOT (BARC).4TH SYMPOSIUM ON CRYPTOGAMIC BOTANY: PTERIDOPHYTA, BRYOPHYTA AND LICHENS, BARCELONA, SPAIN, SEPT. 22-25, 1981. COLLECT BOT (BARC).				2	0		2	0	2			0010-0730			BIOSIS:PREV198324025802	
J	PACE R								SOME THERIAN AND MAGHREBIAN SPECIES OF ATHETA OF THE SUBGENUS MICRODOTA COLEOPTERA STAPHYLINIDAE 36TH CONTRIBUTION TO THE ALEOCHARINAE								Giornale Italiano di Entomologia				2	1			73	80					1982	1982	Iberian and Maghrebian species of Atheta of the subgenus Microdota Muls. and Rey were studied. The male genitalia of A. (M.) lindbergiella Brundin and male genitalia and spermatheca of A. (M) steineri Scheerpeltz are illustrated for the 1st time. The new species A. (M.) franziella from Sierra Nevada [Spain] is described and illustrated. A. (M.) minor (Aube) is transferred to genus Ischnoglossa. Xenodota subgen. nov. A. (Traumoecia) insignicollis (Fauvel) an A. (? M.) normandi Fauvel are redescribed, illustrated and discussed. New geographic data are added for all species except A. steineri Scheerpeltz, A. insignicollis (Fauvel) and A. normandi Fauvel.									0	0		0	0	0			0392-7296			BIOSIS:PREV198376073034	
J	Triberti, P.								Notes on Parornix szoecsi Gozmany (Gracillariidae) and allied species, with description of P. incerta, n. sp.								Nota Lepidopterologica				5	1			37	42					1982	1982										0	0		0	0	0			0342-7536			ZOOREC:ZOOR11900006176	
J	"PARRAGA J; AGUILAR J"				Parraga, Jesus/L-1042-2014				EDAPHOLOGICAL STUDY OF THE DEHESA OF CAMARATE SIERRA-NEVADA GRANADA SPAIN 1. MACRO AND MICRO MORPHOLOGICAL CHARACTERISTICS								Anales de Edafologia y Agrobiologia				40	05-Jun			775	796					1981	1981	Profiles (14) located at the Dehesa of Camarate within Sierra Nevada (Spain) were studied. All the soils are developed on metamorphic rocks with a udic regime of precipitation and frigid temperatures. The vegetation is very varied oaks, brush and pasture. The soils have been classified by FAO System in a soils sequence Entic Haplumbrept .fwdarw. Typic Haplumbret .fwdarw. Haploboroll .fwdarw. Argiboroll .fwdarw. Rhodudult. The genesis of these soils was studied and the main processes which have taken part in the formation of these soils. They are as follows: humification, brownish, argillization, pseudogleyization, illimerization and podzolization.									0	0		0	0	0			0365-1797			BIOSIS:PREV198274072330	
J	Tinaut Ranera, J.A.								Rossomyrmex minuchae nov. sp. (Hym. Formicidae) encontrada en Sierra Nevada, Espana.								Boletin de la Asociacion Espanola de Entomologia				4				195	203					1980[1981]	1981										1	0		1	0	1			0210-8984			ZOOREC:ZOOR11800030195	
J	"CAMACHO, JPM; DELAGUARDIA, RD; REJON, MR"				Camacho, Juan Pedro/L-6869-2014	Camacho, Juan Pedro/0000-0002-2507-9814			POLYSOMY AND SUPERNUMERARY ISOCHROMOSOMES IN THE GRASSHOPPER OMOCESTUS-BOLIVARI (CHOPARD)								HEREDITY				46	FEB			123	&		10.1038/hdy.1981.11			1981	1981										8	0	0	9	0	10			0018-067X			WOS:A1981LD07500011	
J	LERAUT P								STUDY OF SCOPARIINEAE LEPIDOPTERA PYRALIDAE 2 NEW TAXA FROM THE MEDITERRANEAN REGION								Alexanor				12	3			117	120					1981	1981	Data were given for 2 new subspecies from the Mediterranean region of Europe: Scoparia pyralella klimeschi and Eudonia delunella amicula.									0	0		0	0	0			Feb-08			BIOSIS:PREV198274010702	
J	"GIL J A; VARO J"								BRYO SOCIOLOGIC STUDY OF RHEOPHILIC COMMUNITIES OF THE SIERRA-NEVADA SPAIN								Cryptogamie Bryologie Lichenologie				2	4			423	440					1981	1981	The rheophyllic associations found are: Scapanietum undulatae Schwickerath, Dichodontietum pellucidi v. Huebschmann, Fontinaleto-Pachyfissidentetum grandifrondis W. Koch, to be attached to the class Platyhypnidio-Fontinaletea Philiippi. Alpine rheophilic groups of the class Hygrohypnetea Huebschmann were also studied, with the associations Schistidio-Hygrohypnetum dilatati Geissler and Solenostomo-Hygrohypnetum Geissler.									0	0		0	0	0			0181-1576			BIOSIS:PREV198375017349	
J	PASCUAL F								DESCRIPTION OF A MALE EUMIGUS-RUBIOI ORTHOPTERA PAMPHAGIDAE								EOS-Revista Espanola de Entomologia				57	01-Apr			195	200					1981	1981	The first description of the .male. of the species E. rubioi Harz. is given, and several considerations about its chorology, ecological and altitudinal distribution are made.									0	0		0	0	0			0013-9440			BIOSIS:PREV198375065534	
J	SEITZ, W								CHEMOSYSTEMATOLOGY TODAY - SURVEY REPRESENTED BY SOME EXAMPLES OF THE ANGIOSPERMS FAMILIES RANUNCULACEAE, ONAGRACEAE AND VALERIANACEAE AS WELL AS FROM THE GROUP OF LICHENS								BERICHTE DER DEUTSCHEN BOTANISCHEN GESELLSCHAFT				92	02-Mar			519	534					1980	1980										0	0	0	0	0	0			0365-9631			WOS:A1980JJ74200019	
J	Martinez, R.								Seasonal variation of phytoplankton biomass and photosynthesis in the high-mountain Lake La Caldera (Sierra, Nevada, Spain).								Developments in Hydrobiology				3				111	119					1980	1980										7	0		6	0	7			0167-8418			ZOOREC:ZOOR11900006555	
S	MARTINEZ R								SEASONAL VARIATION OF PHYTO PLANKTON BIOMASS AND PHOTOSYNTHESIS IN THE HIGH MOUNTAIN LAKE LA-CALDERA SIERRA-NEVADA SPAIN								"DOKULIL, M., H. METZ AND D. JEWSON (ED.). DEVELOPMENTS IN HYDROBIOLOGY, VOL. 3. SHALLOW LAKES: CONTRIBUTIONS TO THEIR LIMNOLOGY; MEETING, ILLMITZ, AUSTRIA, SEPT. 23-30, 1979. XII+212P. W. JUNK BV PUBLISHERS: THE HAGUE, NETHERLANDS; BOSTON, MASS, USA. ILLUS"		Developments in Hydrobiology						P111	120					1980 (RECD. 1981)	1980										0	0		0	0	0			0167-8418		90-6193-753-1	BIOSIS:PREV198121057117	
J	LACOURT J								NOTES ON THE ATRA GROUP OF THE GENUS TENTHREDO HYMENOPTERA TENTHRIDINIDAE WITH A DESCRIPTION OF 2 NEW TAXA								Nouvelle Revue d'Entomologie				10	2			189	200					1980	1980	T. asperrima sp. nov. and T. atra nevadensis ssp. nov. are described. A key is provided, including T. asperrima, T. a. nevadensis, T. a. atra L. and T. ignobilis Klug.									2	0	0	2	0	3			0374-9797			BIOSIS:PREV198070071999	
J	"Ruiz Bustos, A.; Padial, J."								Datos sobre Microtus nivalis (Martens, 1842) actual y fosil en Granada (Andalucia).								CUADERNOS DE CIENCIAS BIOLOGICAS UNIVERSIDAD DE GRANADA				06-Jul				87	94					1977-1978[1980]	1980										0	0		0	0	0						ZOOREC:ZOOR11900054204	
J	Calle, J.								Noctuidae recolectados en Sierra Nevada (Granada). (Contribucion a los Noctuidae espanoles no. 26).								SHILAP Revista de Lepidopterologia				8	3			201	202					1980	1980										0	0		0	0	0			0300-5267			ZOOREC:ZOOR11700033829	
J	"DELGADO CALVO-FLORES R; BARAHONA FERNANDEZ E; LINARES J"								THE SOILS OF THE BARRANCO-HONDO SIERRA-NEVADA SPAIN 1. TYPOLOGY AND SOIL FORMING FACTORS								Anales de Edafologia y Agrobiologia				38	09-Oct			1543	1554					1979	1979	The studied area is located within the Dilar river basin at elevations between 2000-2500 m. Quartzites and micaschists are the most widespread rocks. The oldest geomorphic surfaces (slopes < 20.degree.) are occupied by Entic Cryumbrepts, while in the younger ones (slopes over 20.degree.) Lithic Cryorthents are the dominant soils. Differences in profile development for the Cryumbrepts depend mainly on slight differences in relief.									0	0		0	0	0			0365-1797			BIOSIS:PREV198171063208	
