Reference Type	Authors, Primary	Title Primary	Periodical Full	Periodical Abbrev	Pub Year	Pub Date Free From	Volume	Issue	Start Page	Other Pages	Keywords	Abstract	Notes	Personal Notes	Authors, Secondary	Title Secondary	Edition	Publisher	Place Of Publication	Authors, Tertiary	Authors, Quaternary	Authors, Quinary	Title, Tertiary	ISSN/ISBN	Availability	Author/Address	Accession Number	Language	Classification	Sub file/Database	Original Foreign Title	Links	URL	DOI	PMID	PMCID	Call Number	Database	Data Source	Identifying Phrase	Retrieved Date	Shortened Title	User 1	User 2	User 3	User 4	User 5	User 6	User 7	User 8	User 9	User 10	User 11	User 12	User 13	User 14	User 15
Journal Article	"Morales-Baquero,R.;Carrillo,P.;Barea-Arco,J.;Perez-Martinez,C.;Villar-Argaiz,M."	Climate-driven changes on phytoplankton-zooplankton coupling and nutrient availability in high mountain lakes of Southern Europe	Freshwater Biology	Freshwat.Biol.	2006	JUN	51	6	989	998	"climate-driven changes;mountain lakes;nutrient availability;phytoplankton-zooplankton coupling;resource limitation;SIERRA-NEVADA SPAIN;PHOSPHORUS RELATIONSHIP;CHEMICAL RESPONSES;NORTHERN WISCONSIN;ALPINE LAKE;TEMPERATURE;DYNAMICS;PLANKTON;WATER;NITROGEN;Marine & Freshwater Biology ER"	1. The effect of climate variability on phytoplankton and zooplankton dynamics and nutrient availability was studied in two high mountain fishless lakes (La Caldera and Rio Seco) of contrasting morphology, hydrology and dissolved inorganic nitrogen : soluble reactive phosphate (DIN : SRP) ratios during 1986 and after a 10-year-long drought in 1996 and 1997. 2. Thaw was delayed and water temperatures were lower in both lakes in 1996 than in 1986 and 1997. However, the lake-specific DIN : SRP ratio was maintained in the 3 years studied, reflecting its local control. 3. On other hand, the presumptive limiting nutrient in each lake, P in La Caldera and N in Rio Seco, showed higher concentrations in 1996 versus 1986 and 1997. Significant positive correlations between temperature and chlorophyll a were found in both lakes in 1996 but these relationships were negative or not significant in 1986 and 1997. Zooplankton biomass showed lower values in 1996 than in 1986 or 1997. 4. These findings can be explained by a decoupling of the phytoplankton-zooplankton interaction because of a constraint on zooplankton growth by low temperatures in the coldest year studied. This observation furnishes evidence that regional climatic control on the phytoplankton-zooplankton link can modulate the overall demand for nutrients.	PT: J	 		 	 	 	 				 	0046-5070	 	"Univ Granada, Fac Ciencias, Dept Ecol, Inst Water Res, E-18071 Granada, Spain.; Morales-Baquero, R (reprint author), Univ Granada, Fac Ciencias, Dept Ecol, Inst Water Res, E-18071 Granada, Spain.; rmorales@ugr.es"	 	 	 	 	 	 	 	10.1111/j.1365-2427.2006.01545.x	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Morales-Baquero,R.;Carrillo,R.;Reche,I.;Sanchez-Castillo,P."	Nitrogen-phosphorus relationship in high mountain lakes: effects of the size of catchment basins	Canadian Journal of Fisheries and Aquatic Sciences	Can.J.Fish.Aquat.Sci.	1999	OCT	56	10	1809	1817	"NUTRIENT LIMITATION;CENTRAL ONTARIO;AVAILABILITY;CHLOROPHYLL;BUDGETS;EXPORT;RATIO;DUST;Fisheries;Marine & Freshwater Biology ER"	We analyzed the changes in epilimnetic total nitrogen (TN), total phosphorus (TP), dissolved inorganic nitrogen (DIN), and soluble reactive phosphorus (SRP) in 31 small high-mountain lakes in the Sierra Nevada (Spain) during an annual cycle, just after the spring thaw, and in the middle of the growing season. Chlorophyll a, TN, and TP increased, whereas the TN:TP ratio fell substantially between the two periods, reaching values generally between 25 and 10 (by weight). On the contrary, DIN, SRP, and DIN:SRP ratios were similar for both periods in each lake. DIN:SRP ratios generally ranged from 5 to 20 (by weight). This ratio was low in the lakes with small catchment areas and increased progressively with catchment basin size. A regression analysis for the smallest catchments showed that chlorophyll a concentrations were not accounted for by variability in TP concentration. The results obtained are discussed in relation to the influence of episodes of Saharan dust, rich in P, reaching the Southern Mediterranean area.	PT: J	 		 	 	 	 				 	0706-652X	 	"Univ Granada, Inst Agua, E-18071 Granada, Spain. Univ Granada, Dept Biol Anim & Ecol, E-18071 Granada, Spain. Univ Granada, Dept Biol Vegetal, E-18071 Granada, Spain.; Morales-Baquero, R (reprint author), Univ Granada, Inst Agua, E-18071 Granada, Spain."	 	 	 	 	 	 	 	10.1139/cjfas-56-10-1809	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Morales-Baquero,R.;Conde-Porcuna,J. M."	Effect of the catchment areas on the abundance of zooplankton in high mountain lakes of the Sierra Nevada (Spain)	International Association of Theoretical and Applied Limnology, Proceedings, Vol 27, Pt 4	 	2001	 	27	 	1804	1808	"ALGAL NUTRIENT LIMITATION;PHOSPHORUS RELATIONSHIP;SIZE;NITROGEN;DUST;Marine & Freshwater Biology ER"	 	"PT: S; PN: 4"	 	Williams,WD	International Association of Theoretical and Applied Limnology Proceedings	 	 	 				 	"0368-0770; 978-3-510-54055-6"	 	"[Morales-Baquero, R.; Conde-Porcuna, J. M.] Univ Granada, Inst Agua, E-18071 Granada, Spain.; Morales-Baquero, R (reprint author), Univ Granada, Inst Agua, E-18071 Granada, Spain."	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"MoralesBaquero,R.;CruzPizarro,L."	Effects of fluctuating temperatures on the population dynamics of Hexarthra bulgarica (Wiszniewski) from high mountain lakes in Sierra Nevada (Spain)	Hydrobiologia	Hydrobiologia	1995	Nov-03	313	 	359	363	"high mountain lakes;temperature fluctuation;rotifers;LA-CALDERA;ZOOPLANKTON;PONDS;Marine & Freshwater Biology ER"	We examine the development of Hexarthra bulgarica (Wisniewski) populations in relation to thermal stability in natural environments. A high frequency sampling program was developed simultaneously in two high mountain lakes: a shallow one, with daily large temperature changes but little surface-bottom temperature difference and a deeper one with more stable temperature but vertical heterogeneity in the water profile. Since the capacity of H. bulgarica to perform vertical migrations in these lakes of Sierra Nevada is already known, we have studied the relationship between egg ratios and chlorophyll-a concentration, mean temperatures and temperature instability (measured as the daily rate of temperature change - TCR - as well as the surface-bottom temperature difference - SBT -) in both lakes. Results show that the intensity of temperature fluctuations has a positive effect on the egg-ratios, as TCR is only correlated with that variable in the shallow lake and SBT is only correlated with egg-ratios in the deeper one.	PT: J	 		 	 	 	 				 	0018-8158	 	"UNIV GRANADA,INST AGUA,E-18071 GRANADA,SPAIN.; MoralesBaquero, R (reprint author), UNIV GRANADA,FAC CIENCIAS,DEPT BIOL ANIM & ECOL,E-18071 GRANADA,SPAIN."	 	 	 	 	 	 	 	10.1007/BF00025970	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"MORALESBAQUERO,R.;CRUZPIZARRO,L.;CARRILLO,P."	Patterns in the Composition of the Rotifer Communities from High Mountain Lakes and Ponds in Sierra-Nevada (Spain)	Hydrobiologia	Hydrobiologia	1989	Dec-08	186	 	215	221	Marine & Freshwater Biology ER	 	PT: J	 		 	 	 	 				 	0018-8158	 	MORALESBAQUERO, R (reprint author), UNIV GRANADA, FAC CIENCIAS, DEPT BIOL ANIM ECOL & GENET, CATEDRA ECOL, E-18071 GRANADA, SPAIN.	 	 	 	 	 	 	 	10.1007/BF00048915	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"MORALESBAQUERO,R.;CRUZPIZARRO,L.;CARRILLO,P."	Biomass and Production of Euchlanis-Dilatata in High Mountain Lakes and Ponds of Sierra-Nevada (Spain)	Journal of Plankton Research	J.Plankton Res.	1988	SEP	10	5	1065	1075	"Marine & Freshwater Biology;Oceanography ER"	 	PT: J	 		 	 	 	 				 	0142-7873	 	MORALESBAQUERO, R (reprint author), UNIV GRANADA,FAC CIENCIAS,DEPT BIOL ANIM ECOL & GENET,E-18071 GRANADA,SPAIN.	 	 	 	 	 	 	 	10.1093/plankt/10.5.1065	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Morales-Baquero,R.;Pulido-Villena,E.;Reche,I."	Atmospheric inputs of phosphorus and nitrogen to the southwest Mediterranean region: Biogeochemical responses of high mountain lakes	Limnology and Oceanography	Limnol.Oceanogr.	2006	MAR	51	2	830	837	"SAHARAN DUST;MINERAL DUST;DEPOSITION;ACIDIFICATION;CATCHMENT;TRANSPORT;AEROSOLS;AFRICA;EUROPE;IMPACT;Marine & Freshwater Biology;Oceanography ER"	We quantified dry and wet deposition of dust, nitrogen, and phosphorus over the southwest Mediterranean region (Sierra Nevada, Spain) and assessed its effects on the nutrient status and the chlorophyll a (Chl a) concentration in two high mountain lakes, Atmospheric deposition of particulate matter (PM) and total phosphorus (TP) were mainly associated with dryfall and showed a seasonal pattern similar to that reported for Saharan dust export toward the Mediterranean region, with maxima during spring and summer. In contrast, total nitrogen (TN) deposition was related to rainfall and did not follow the pattern observed for PM and TP. The molar TN: TP ratio was significantly lower (i.e., phosphorus-enriched) in dry deposition (TN vs. TP slope = 11.2) than in wet deposition (TN vs. TP slope = 95.5). In the study lakes, the molar TN: TP ratios and the Chl a concentrations were significantly influenced by the molar TN: TP ratio and the TP content of atmospheric deposition, respectively. Lake responses were more pronounced in the more phosphorous-limited system. These results establish a direct connection between atmospheric deposition and lake nutrient status and Chl a, making evident that in the Mediterranean region these inputs are an important source of phosphorous affecting biogeochemistry of oligotrophic systems.	PT: J	 		 	 	 	 				 	0024-3590	 	"Univ Granada, Inst Agua, E-18071 Granada, Spain. Univ Granada, Dept Ecol, E-18071 Granada, Spain.; Morales-Baquero, R (reprint author), Univ Granada, Inst Agua, E-18071 Granada, Spain.; rmorales@ugr.es"	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Moreno,G.;Sanchez,A.;Castillo,A.;Singer,H.;Illana,C."	Nivicolous myxomycetes from the Sierra Nevada National Park (Spain)	Mycotaxon	Mycotaxon	2003	JUL-SEP	87	 	223	242	"chorology;Diderma;Didymium;Lamproderma;Lepidoderma;Physarum;SEM;taxonomy;Mycology ER"	The first results of studies of nivicolous Myxomycetes from the National Park of Sierra Nevada (Spain) are presented. They are the most southern records from Europe. 16 different taxa were collected of 169 samples, two of them are new records for the Iberian Peninsula: Didymium nivicolum and Physarum alpinum. Detailed descriptions of taxa that are new to Spain or difficult to distinguish are given including SEM micrographs of spore ornamentation.	PT: J	 		 	 	 	 				 	0093-4666	 	"Univ Alcala de Henares, Dpto Biol Vegetal, Alcala De Henares 28871, Madrid, Spain.; Moreno, G (reprint author), Univ Alcala de Henares, Dpto Biol Vegetal, Alcala De Henares 28871, Madrid, Spain."	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Moreno-Rueda,Gregorio;Rivas,Jose M."	Recent changes in allometric relationships among morphological traits in the dipper (Cinclus cinclus)	Journal of Ornithology	 	2007	OCT	148	4	489	494	"allometry;Cinclus cinclus;climatic change;dipper;morphology;GLOBAL CLIMATE-CHANGE;BODY-SIZE;BERGMANNS RULE;PASSERINE BIRDS;TEMPERATURE;CONSEQUENCES;POPULATIONS;BONFERRONI;EVOLUTION;GOSHAWKS;Zoology ER"	Organisms are responding to recent climate warming by changing different aspects of their biology, including morphology. The present work examines the way in which dipper (Cinclus cinclus) morphology has varied over the past 20 years (1985-2005) in Sierra Nevada (south-eastern Spain). Tarsus length has decreased, but wing and tail length have increased in the same period. These opposite trends have provoked changes in the allometric relationships among the different parts of the body in the dipper. A decrease in body size is predicted by Bergmann's rule, and similar results have been found in other birds. However, although this study found a decrease in tarsus length, no change was found for body mass. The increase in wing and tail length may be related to a variation in the trophic niche in response to the decrease in water volume of rivers that occurred during the study period. Other studies show that the dipper's diet varies with water flow, and water flow has decreased in the study area as a consequence of climatic warming.	PT: J	 		 	 	 	 				 	0021-8375	 	"Univ Granada, Fac Ciencias, Dept Anim Biol, E-18071 Granada, Spain. Anova Estudious Ambientales, E-18191 Granada, Spain.; Moreno-Rueda, G (reprint author), Univ Granada, Fac Ciencias, Dept Anim Biol, E-18071 Granada, Spain.; gmr@ugr.es; info@sierranevadanatural.com"	 	 	 	 	 	 	 	10.1007/s10336-007-0184-7	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"MORTEN,L.;PUGA,E."	Blades of Olivines and Orthopyroxenes in Ultramafic Rocks from the Cerro-Del-Almirez, Sierra-Nevada Complex, Spain - Relics of Quench-Textured Harzburgites	Neues Jahrbuch Fur Mineralogie-Monatshefte	 	1984	 	 	5	211	218	Mineralogy ER	 	PT: J	 		 	 	 	 				 	0028-3649	 	"UNIV GRANADA,DEPT PETROL,GRANADA,SPAIN. UNIV GRANADA,CSIC,DEPT INVEST GEOL,GRANADA,SPAIN.; MORTEN, L (reprint author), UNIV BOLOGNA,IST MINERAL & PETROG,I-40127 BOLOGNA,ITALY."	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Moscoso,DJ	Obstacles and opportunities for mountain development in Andalusia (Spain) - The experience of the European Union LEADER Initiative for rural development in the Sierra Nevada	Mountain Research and Development	 	2006	FEB	26	1	81	83	"Environmental Sciences & Ecology;Physical Geography ER"	 	PT: J	 		 	 	 	 				 	0276-4741	 	"Spanish Sci Res Council CSIC, Inst Social Studies Andalusia IESA, Cordoba 14004, Spain.; Moscoso, DJ (reprint author), Spanish Sci Res Council CSIC, Inst Social Studies Andalusia IESA, Campo Santo de los Martires 7, Cordoba 14004, Spain.; dmoscoso@iesaa.csic.es"	 	 	 	 	 	 	 	"10.1659/0276-4741(2006)026[0081:OAOFMD]2.0.CO;2"	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Mota,JF;Perez-Garcia,FJ;Jimenez,ML;Amate,JJ;Penas,J."	Phytogeographical relationships among high mountain areas in the Baetic Ranges (South Spain)	Global Ecology and Biogeography	Global Ecol.Biogeogr.	2002	NOV	11	6	497	504	"biogeography;centres of endemism;flora;multivariate analysis;PAE;preservation areas;Spain;MEDITERRANEAN BASIN;CONSERVATION;BIODIVERSITY;ENDEMISM;Environmental Sciences & Ecology;Physical Geography ER"	The Mediterranean area is regarded nowadays as one of the hot-spots of world biodiversity. The Baetic ranges in Spain have such a large number of endemic plant taxa that the territory has been recognized as a well-defined biogeographical unit. These endemic taxa tend to concentrate on disjunct highland areas that have been described consequently as 'highland islands'. Despite the importance and complexity of these sites, the research carried out so far has produced only descriptive classifications. These approaches overlook the relationships between the sites and do not serve to identify the main centres of endemism. Herein, multivariate analysis techniques (cluster analysis and reciprocal averaging) and the parsimony analysis of endemicity (PAE), applied to the 222 orophilous endemic taxa of the Baetic ranges, have been used to reveal the floristic similarities between the areas involved, to identify the centres of endemism and to re-assess the previous classifications. Four centres of endemism are defined, one siliceous and three calcareous. The most outstanding feature in the Baetic ranges is precisely the floristic difference between siliceous and calcareous mountains. Calcareous territories extend along a SW-NE axis in line with the oceanic-continental gradient. The nature of the soil in the vast siliceous and calcareous-dolomitic territories of the Sierra Nevada is probably the cause of the remarkable floristic diversity. Not surprisingly, in our analysis these areas stand out as centres of endemism. We conclude that previous biogeographical classifications of the ranges are too rigid and do not properly reflect the floristic similarities of the area under study.	PT: J	 		 	 	 	 				 	0960-7447	 	"Univ Almeria, Dept Plant Biol & Ecol, E-04120 Almeria, Spain.; Mota, JF (reprint author), Univ Almeria, Dept Plant Biol & Ecol, E-04120 Almeria, Spain."	 	 	 	 	 	 	 	10.1046/j.1466-822X.2002.00312.x	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
