PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Javier Zamora-Camacho, Francisco; Virtudes Rubino-Hispan, Maria; Reguera, Senda; Moreno-Rueda, Gregorio								Thermal dependence of sprint performance in the lizard Psammo-dromus algirus along a 2200-meter elevational gradient: Cold-habitat lizards do not perform better at low temperatures								JOURNAL OF THERMAL BIOLOGY				52				90	96		10.1016/j.jtherbio.2015.06.003			AUG 2015	2015										4	0	0	4	0	4			0306-4565			WOS:000360773300012	26267503	
J	Gomez, Jose M.; Gonzalez-Megias, Adela; Lorite, Juan; Abdelaziz, Mohamed; Perfectti, Francisco				Lorite, Juan/F-4690-2011; Perfectti, Francisco/C-5087-2008	Lorite, Juan/0000-0003-4617-8069; Perfectti, Francisco/0000-0002-5551-213X			The silent extinction: climate change and the potential hybridization-mediated extinction of endemic high-mountain plants								BIODIVERSITY AND CONSERVATION				24	8			1843	1857		10.1007/s10531-015-0909-5			AUG 2015	2015										4	0	0	5	0	5			0960-3115	1572-9710		WOS:000358643500001		
J	Lei, Shufei; Iles, Alastair; Kelly, Maggi					Kelly, Nina Maggi/0000-0002-0198-2822			Characterizing the Networks of Digital Information that Support Collaborative Adaptive Forest Management in Sierra Nevada Forests								ENVIRONMENTAL MANAGEMENT				56	1			94	109		10.1007/s00267-015-0497-x			JUL 2015	2015										1	0	0	0	0	1			0364-152X	1432-1009		WOS:000355621100008	25877459	
J	Zamora, Regino; Miguel Barea-Azcon, Jose								LONG-TERM CHANGES IN MOUNTAIN PASSERINE BIRD COMMUNITIES IN THE SIERRA NEVADA (SOUTHERN SPAIN): A 30-YEAR CASE STUDY								ARDEOLA				62	1			3	18					JUN 2015	2015										2	0	0	1	0	2			0570-7358			WOS:000357052300001		
J	Monforte, Laura; Nunez-Olivera, Encarnacion; Martinez-Abaigar, Javier				Martinez-Abaigar, Javier/L-7000-2014; Nunez-Olivera, Encarnacion/L-7164-2014	Martinez-Abaigar, Javier/0000-0002-9762-9862; Nunez-Olivera, Encarnacion/0000-0002-7221-3852			UV radiation biomonitoring using cell compartmentation of UV-absorbing compounds in herbarium samples of a liverwort								ECOLOGICAL INDICATORS				52				48	56		10.1016/j.ecolind.2014.11.027			MAY 2015	2015										1	0	0	1	0	1			1470-160X	1872-7034		WOS:000350918600007		
J	Perez-Luque, A. J.; Perez-Perez, R.; Bonet-Garcia, F. J.; Magana, P. J.				Magana, Pedro/H-2207-2015; Perez-Luque, Antonio Jesus/J-8611-2015	Magana, Pedro/0000-0002-0223-2425; Perez-Luque, Antonio Jesus/0000-0002-1747-0469			An ontological system based on MODIS images to assess ecosystem functioning of Natura 2000 habitats: A case study for Quercus pyrenaica forests								INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION				37		SI		142	151		10.1016/j.jag.2014.09.003			MAY 2015	2015										0	0	0	0	0	0			0303-2434			WOS:000350074300017		
J	Pimentel, Rafael; Herrero, Javier; Zeng, Yijian; Su, Zhongbo; Polo, Maria J.				Polo, Maria J./L-8018-2014	Polo, Maria J./0000-0002-6296-2198			Study of Snow Dynamics at Subgrid Scale in Semiarid Environments Combining Terrestrial Photography and Data Assimilation Techniques								JOURNAL OF HYDROMETEOROLOGY				16	2			563	578		10.1175/JHM-D-14-0046.1			APR 2015	2015										2	0	0	0	0	2			1525-755X	1525-7541		WOS:000352735100007		
J	Jabaloy-Sanchez, Antonio; Teresa Gomez-Pugnaire, Maria; Padron-Navarta, Jose Alberto; Lopez Sanchez-Vizcaino, Vicente; Garrido, Carlos J.				JABALOY SANCHEZ, ANTONIO/L-2955-2014; Gomez-Pugnaire, Maria Teresa/C-8890-2015; Padron-Navarta, Jose Alberto/D-5400-2009; LOPEZ SANCHEZ-VIZCAINO, VICENTE/A-1974-2010; Garrido, Carlos J./A-6249-2008	JABALOY SANCHEZ, ANTONIO/0000-0001-5830-5913; Gomez-Pugnaire, Maria Teresa/0000-0003-4730-9139; Padron-Navarta, Jose Alberto/0000-0001-8202-0037; LOPEZ SANCHEZ-VIZCAINO, VICENTE/0000-0003-0762-3692; Garrido, Carlos J./0000-0003-4357-3637			Subduction- and exhumation-related structures preserved in metaserpentinites and associated metasediments from the Nevado-Filabride Complex (Betic Cordillera, SE Spain)								TECTONOPHYSICS				644				40	57		10.1016/j.tecto.2014.12.022			MAR 16 2015	2015										1	0	0	0	0	1			0040-1951	1879-3266		WOS:000351647200003		
J	Farines, Bernard; Calvet, Marc; Gunnell, Yanni								The summit erosion surfaces of the inner Betic Cordillera: Their value as tools for reconstructing the chronology of topographic growth in southern Spain								GEOMORPHOLOGY				233		SI		92	111		10.1016/j.geomorph.2014.11.019			MAR 15 2015	2015										2	0	0	0	0	2			0169-555X	1872-695X		WOS:000350517500008		
J	Fornieles-Callejon, J.; Salinas, A.; Toledo-Redondo, S.; Porti, J.; Mendez, A.; Navarro, E. A.; Morente-Molinera, J. A.; Soto-Aranaz, C.; Ortega-Cayuela, J. S.				Morente-Molinera, Juan Antonio/F-2256-2016; Porti Duran, Jorge Andres/C-6843-2012; 	Morente-Molinera, Juan Antonio/0000-0002-2729-6900; Porti Duran, Jorge Andres/0000-0002-2107-7205; Soto-Aranaz Gonzalez, Carolina/0000-0002-6395-4990; Toledo Redondo, Sergio/0000-0002-4459-8783			Extremely low frequency band station for natural electromagnetic noise measurement								RADIO SCIENCE				50	3			191	201		10.1002/2014RS005567			MAR 2015	2015										1	0	0	0	0	1			0048-6604	1944-799X		WOS:000353686900002		
J	Viedma, Olga; Quesada, Juan; Torres, Ivan; De Santis, Angela; Moreno, Jose M.				Moreno, JOSE/M-5578-2015; Viedma, Olga/F-6920-2016; Torres, Ivan/G-1682-2016	Moreno, JOSE/0000-0002-3729-9523; Viedma, Olga/0000-0003-4614-3827; Torres, Ivan/0000-0003-3014-3451			Fire Severity in a Large Fire in a Pinus pinaster Forest is Highly Predictable from Burning Conditions, Stand Structure, and Topography								ECOSYSTEMS				18	2			237	250		10.1007/s10021-014-9824-y			MAR 2015	2015										3	0	0	2	0	3			1432-9840	1435-0629		WOS:000350880400005		
J	Anderson, M. Kat; Rosenthal, Jeffrey								AN ETHNOBIOLOGICAL APPROACH TO RECONSTRUCTING INDIGENOUS FIRE REGIMES IN THE FOOTHILL CHAPARRAL OF THE WESTERN SIERRA NEVADA								JOURNAL OF ETHNOBIOLOGY				35	1	SI		4	36		10.2993/0278-0771-35.1.4			MAR 2015	2015										0	0	0	0	0	0			0278-0771	2162-4496		WOS:000350889000002		
J	Knapp, Eric E.								Long-term dead wood changes in a Sierra Nevada mixed conifer forest: Habitat and fire hazard implications								FOREST ECOLOGY AND MANAGEMENT				339				87	95		10.1016/j.foreco.2014.12.008			MAR 1 2015	2015										5	0	0	4	0	5			0378-1127	1872-7042		WOS:000350517300008		
J	Notario del Pino, Jesus S.; Ruiz-Gallardo, Jose-Reyes				Ruiz-Gallardo, Jose-Reyes/F-3962-2012; 	Ruiz-Gallardo, Jose-Reyes/0000-0003-3483-5906; Notario del Pino, Jesus/0000-0002-2926-980X			Modelling post-fire soil erosion hazard using ordinal logistic regression: A case study in South-eastern Spain								GEOMORPHOLOGY				232				117	124		10.1016/j.geomorph.2014.12.005			MAR 1 2015	2015										3	0	0	2	0	3			0169-555X	1872-695X		WOS:000350184400009		
J	Sparling, Donald W.; Bickham, John; Cowman, Deborah; Fellers, Gary M.; Lacher, Thomas; Matson, Cole W.; McConnell, Laura				Matson, Cole/F-7992-2010	Matson, Cole/0000-0002-6472-9357			In situ effects of pesticides on amphibians in the Sierra Nevada								ECOTOXICOLOGY				24	2			262	278		10.1007/s10646-014-1375-7			MAR 2015	2015										3	0	0	3	0	3			0963-9292	1573-3017		WOS:000349334000002	25381462	
J	Jesus Mendoza-Fernandez, Antonio; Javier Perez-Garcia, Francisco; Martinez-Hernandez, Fabian; Salmeron-Sanchez, Esteban; Miguel Medina-Cazorla, Jose; Antonio Garrido-Becerra, Juan; Isabel Martinez-Nieto, Maria; Encarna Merlo, Maria; Francisco Mota, Juan				Salmeron Sanchez, Esteban/A-7903-2015; Mendoza-Fernandez, Antonio/I-9055-2014; Martinez-Nieto, M. Isabel/H-9779-2015; Mota, Juan Francisco/M-2254-2014; Martinez-Hernandez, Fabian/I-9058-2014; Perez-Garcia, Francisco Javier/N-7557-2014; Merlo, Encarna/M-1184-2014; Garrido-Becerra, Juan Antonio/A-2236-2015	Salmeron Sanchez, Esteban/0000-0002-2237-0163; Mendoza-Fernandez, Antonio/0000-0002-7577-6634; Martinez-Nieto, M. Isabel/0000-0002-8342-8920; Mota, Juan Francisco/0000-0001-5754-279X; Martinez-Hernandez, Fabian/0000-0002-5124-5492; Perez-Garcia, Francisco Javier/0000-0002-5778-2803; Merlo, Encarna/0000-0002-8410-3490; Garrido-Becerra, Juan Antonio/0000-0002-1141-7288			Areas of endemism and threatened flora in a Mediterranean hotspot: Southern Spain								JOURNAL FOR NATURE CONSERVATION				23				35	44		10.1016/j.jnc.2014.08.001			FEB 2015	2015										1	0	0	1	0	1			1617-1381	1618-1093		WOS:000349758900005		
J	Sarp, Gulcan								Tectonic controls of the North Anatolian Fault System (NAFS) on the geomorphic evolution of the alluvial fans and fan catchments in Erzincan pull-apart basin; Turkey								JOURNAL OF ASIAN EARTH SCIENCES				98				116	125		10.1016/j.jseaes.2014.11.017			FEB 2015	2015										0	0	0	0	0	0			1367-9120	1878-5786		WOS:000348955800010		
J	Gomez-Ortiz, A.; Oliva, M.; Palacios, D.; Salvador-Franch, F.; Vazquez-Selem, L.; Salva-Catarineu, M.; de Andres, N.				Oliva, Marc/K-5423-2014	Oliva, Marc/0000-0001-6521-6388			THE DEGLACIATION OF SIERRA NEVADA (SPAIN), SYNTHESIS OF THE KNOWLEDGE AND NEW CONTRIBUTIONS								CUADERNOS DE INVESTIGACION GEOGRAFICA				41	2			409	426					2015	2015										2	0	0	0	0	2			0211-6820	1697-9540		WOS:000374194300009		
J	Fuentes Carretero, Julian Manuel; Cueto, Miguel								New or interesting locations for vascular flora of Sierra Nevada and Sierra de Baza (Granada, Spain)				CITAS NUEVAS O INTERESANTES PARA LA FLORA VASCULAR DE SIERRA NEVADA Y SIERRA DE BAZA (GRANADA, ESPANA)				Acta Botanica Malacitana				40				258	263					2015	2015										0	0	0	0	0	0			0210-9506	0210-9506		BCI:BCI201600241690		
J	Gallego Cidoncha, Maria Jesus								Scorzoneroides pyrenaica in Sierra Nevada (Granada, Spain)				SCORZONEROIDES PYRENAICA EN SIERRA NEVADA				Acta Botanica Malacitana				40				277	280					2015	2015										0	0	0	0	0	0			0210-9506	0210-9506		BCI:BCI201600241695		
J	Leon, Raul; Fernandez-Cardenete, Juan R.; Yeste, Antonio; Salado, Isabel; Serrano, Antonio; Zavia, Agostina; Santa, Mauricio								Mortality of reptiles falling into a hydraulic channel in the Sierra Nevada Natural Park (Granada).				Mortandad de reptiles por caida a un canal de conduccion de agua en el Parque Natural de Sierra Nevada (Granada).				Boletin de la Asociacion Herpetologica Espanola				26	1			81	85					2015	2015										0	0	0	0	0	0			1130-6939			ZOOREC:ZOOR15203015996		
J	Gilgado, Jose D.; Enghoff, Henrik; Tinaut, Alberto; Ortuno, Vicente M.								Hidden biodiversity in the Iberian Mesovoid Shallow Substratum (MSS): New and poorly known species of the millipede genus Archipolydesmus Attems, 1898 (Diplopoda, Polydesmidae)								ZOOLOGISCHER ANZEIGER				258				13	38		10.1016/j.jcz.2015.06.001			2015	2015										2	0	0	3	0	3			0044-5231			WOS:000367275500003		
J	Jesus Perez-Luque, Antonio; Zamora, Regino; Javier Bonet, Francisco; Perez-Perez, Ramon								Dataset of MIGRAME Project (Global Change, Altitudinal Range Shift and Colonization of Degraded Habitats in Mediterranean Mountains)								PHYTOKEYS				56				61	81		10.3897/phytokeys.56.5482			2015	2015										0	0	0	0	0	0			1314-2011	1314-2003		WOS:000366694800004		
J	Palenzuelal, Javier; Azcon-Aguilar, Concepcion; Berea, Jose-Miguel; da Silva, Gladstone Alves; Oehl, Fritz				Silva, Gladstone/E-5110-2013				Acaulospora baetica, a new arbuscular mycorrhizal fungal species from two mountain ranges in Andalucia (Spain)								NOVA HEDWIGIA				101	3-4			463	474		10.1127/nova_hedwigia/2015/0285			2015	2015										1	0	0	1	0	1			0029-5035			WOS:000365066900015		
S	Perez-Palazon, M. J.; Pimentel, R.; Herrero, J.; Aguilar, C.; Perales, J. M.; Polo, M. J.				Polo, Maria J./L-8018-2014	Polo, Maria J./0000-0002-6296-2198	Cudennec, C; Eicker, A; Pilon, P; Stoffel, M; Viglione, A; Xu, Z		Extreme values of snow-related variables in Mediterranean regions: trends and long-term forecasting in Sierra Nevada (Spain)								EXTREME HYDROLOGICAL EVENTS		Proceedings of the International Association of Hydrological Sciences (IAHS)		369				157	162		10.5194/piahs-369-157-2015			2015	2015						Joint Inter-Association Symposium on Extreme Hydrological EventsJoint Inter-Association Symposium on Extreme Hydrological Events	JUN 22-JUL 02, 2015JUN 22-JUL 02, 2015		Prague, CZECH REPUBLICPrague, CZECH REPUBLIC	2	0	0	1	0	2			2199-899X		*****************	WOS:000365023000025		
J	Perez-Luque, Antonio Jesus; Zamora, Regino; Bonet, Francisco Javier; Perez-Perez, Ramon								Dataset of MIGRAME Project (Global Change, Altitudinal Range Shift and Colonization of Degraded Habitats in Mediterranean Mountains).								PhytoKeys					56			61	81		10.3897/phytokeys.56.5482			2015	2015										0	0	0	0	0	0			1314-2011			MEDLINE:26491387	26491387	
B	Maiorano, Sarah Carmen; Borrelli, Luigi; Moraci, Nicola; Gulla, Giovanni				Gulla, Giovanni/D-3441-2016; Borrelli, Luigi/L-4854-2014	Gulla, Giovanni/0000-0003-1165-4782; Borrelli, Luigi/0000-0003-2833-788X	Lollino, G; Giordan, D; Crosta, GB; Corominas, J; Azzam, R; Wasowski, J; Sciarra, N		Numerical Modelling to Calibrate the Geotechnical Model of a Deep-Seated Landslide in Weathered Crystalline Rocks: Acri (Calabria, Italy)								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 2: LANDSLIDE PROCESSES								1271	1274		10.1007/978-3-319-09057-3_223			2015	2015						12th International IAEG Congress12th International IAEG Congress	SEP 15-19, 2014SEP 15-19, 2014	IAEGIAEG	Torino, ITALYTorino, ITALY	0	0	0	0	0	0					978-3-319-09057-3; 978-3-319-09056-6	WOS:000358988100223		
B	Navarro, Rafael; Sanchez-Valverde, Josefina; Manuel Baltuille, Jose						Lollino, G; Manconi, A; Guzzetti, F; Culshaw, M; Bobrowsky, P; Luino, F		The Natural Stone in the Historic Buildings of the City of Granada (Southern Spain). Features as a Possible Candidate for the Designation of "Global Heritage Stone Province"								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								229	232		10.1007/978-3-319-09048-1_44			2015	2015						12th International IAEG Congress12th International IAEG Congress	SEP 15-19, 2014SEP 15-19, 2014	IAEGIAEG	Torino, ITALYTorino, ITALY	1	0	0	0	0	1					978-3-319-09048-1; 978-3-319-09047-4	WOS:000359015000044		
S	Navarro, Rafael; Pereira, Dolores; Rodriguez-Navarro, Carlos; Sebastian-Pardo, Eduardo						Pereira, D; Marker, BR; Kramar, S; Cooper, BJ; Schouenborg, BE		The Sierra Nevada serpentinites: the serpentinites most used in Spanish heritage buildings								GLOBAL HERITAGE STONE: TOWARDS INTERNATIONAL RECOGNITION OF BUILDING AND ORNAMENTAL STONES		Geological Society Special Publication		407				101	108		10.1144/SP407.7			2015	2015										0	0	0	0	0	0			0305-8719		978-1-86239-685-2	WOS:000359401200010		
S	Pimentel, Rafael; Herrero, Javier; Polo, Maria Jose				Polo, Maria J./L-8018-2014	Polo, Maria J./0000-0002-6296-2198	Chen, Y; Neale, C; Cluckie, I; Su, Z; Zhou, J; Huang, Q; Xu, Z		Snow evolution in a semi-arid mountainous area combining snow modelling and Landsat spectral mixture analysis								REMOTE SENSING AND GIS FOR HYDROLOGY AND WATER RESOURCES		IAHS Publication		368				33	39					2015	2015						3rd Remote Sensing and Hydrology Symposium (RSHS 14) / 3rd International Conference of GIS/RS in Hydrology, Water Resources and Environment (ICGRHWE 14)3rd Remote Sensing and Hydrology Symposium (RSHS 14) / 3rd International Conference of GIS/RS in Hydrology, Water Resources and Environment (ICGRHWE 14)	AUG 24-27, 2014AUG 24-27, 2014	IAHS, Int. Commiss Remote Sens; Sun Yat-Sen Univ; Univ Swansea; Univ Nebraska; K C Wong Educ Fdn; Nat Sci FdnIAHS, Int. Commiss Remote Sens; Sun Yat-Sen Univ; Univ Swansea; Univ Nebraska; K C Wong Educ Fdn; Nat Sci Fdn	Guangzhou, PEOPLES R CHINAGuangzhou, PEOPLES R CHINA	0	0	0	0	0	0			0144-7815		978-1-907161-46-9	WOS:000357968900006		
J	Jimenez Olivencia, Yolanda; Porcel Rodriguez, Laura; Caballero Calvo, Andres								A HALF-CENTURY OF LANDSCAPE EVOLUTION IN THE SIERRA NEVADA (SPAIN)								BOLETIN DE LA ASOCIACION DE GEOGRAFOS ESPANOLES					68			205	+					2015	2015										0	0	0	0	0	0			0212-9426			WOS:000357347100009		
J	Perez-Luque, Antonio Jesus; Sanchez-Rojas, Cristina Patricia; Zamora, Regino; Perez-Perez, Ramon; Bonet, Francisco Javier				Perez-Luque, Antonio Jesus/J-8611-2015	Perez-Luque, Antonio Jesus/0000-0002-1747-0469			Dataset of Phenology of Mediterranean high-mountain meadows flora (Sierra Nevada, Spain).								PhytoKeys					46			89	107		10.3897/phytokeys.46.9116			2015	2015										0	0	0	0	0	0			1314-2011			MEDLINE:25878552	25878552	
J	Javier Zamora-Camacho, Francisco; Reguera, Senda; Virtudes Rubino-Hispan, Maria; Moreno-Rueda, Gregorio					REGUERA PANIZO, SENDA/0000-0002-3867-9210			Eliciting an immune response reduces sprint speed in a lizard								BEHAVIORAL ECOLOGY				26	1			115	120		10.1093/beheco/aru170			JAN-FEB 2015	2015										1	0	0	1	0	1			1045-2249	1465-7279		WOS:000351929300017		
J	Puglisi, Marta; Kuerschner, Harald; Privitera, Maria								The Schistidio atrofusci-Grimmietum pulvinatae, a new association of the class Grimmietea anodontis on the Mediterranean mountains								NOVA HEDWIGIA				100	1-2			205	214		10.1127/nova_hedwigia/2014/0213			2015	2015										1	0	0	1	0	1			0029-5035			WOS:000351252400007		
J	Jesus Perez-Luque, Antonio; Patricia Sanchez-Rojas, Cristina; Zamora, Regino; Perez-Perez, Ramon; Javier Bonet, Francisco				Perez-Luque, Antonio Jesus/J-8611-2015	Perez-Luque, Antonio Jesus/0000-0002-1747-0469			Dataset of Phenology of Mediterranean high-mountain meadows flora (Sierra Nevada, Spain)								PHYTOKEYS				46				89	107		10.3897/phytokeys.46.9116			2015	2015										0	0	0	0	0	0			1314-2011	1314-2003		WOS:000351791200008		
J	Martin-Garcia, J. M.; Marquez, R.; Delgado, G.; Sanchez-Maranon, M.; Delgado, R.								Relationships between quartz weathering and soil type (Entisol, Inceptisol and Alfisol) in Sierra Nevada (southeast Spain)								EUROPEAN JOURNAL OF SOIL SCIENCE				66	1	SI		179	193		10.1111/ejss.12214			JAN 2015	2015										0	0	0	1	0	1			1351-0754	1365-2389		WOS:000348520600020		
J	Perez, Jesus M.; Serrano, Emmanuel; Soriguer, Ramon C.; Gonzalez, Francisco J.; Sarasa, Mathieu; Granados, Jose E.; Cano-Manuel, Francisco J.; Cuenca, Rafaela; Fandos, Paulino				Fandos, Paulino/M-7304-2015; CSIC, EBD Donana/C-4157-2011; CESAM, UA/M-3762-2015; Serrano Ferron, Emmanuel/J-4489-2013	Fandos, Paulino/0000-0002-9607-8931; CSIC, EBD Donana/0000-0003-4318-6602; Serrano Ferron, Emmanuel/0000-0002-9799-9804			DISTINGUISHING DISEASE EFFECTS FROM ENVIRONMENTAL EFFECTS IN A MOUNTAIN UNGULATE: SEASONAL VARIATION IN BODY WEIGHT, HEMATOLOGY, AND SERUM CHEMISTRY AMONG IBERIAN IBEX (CAPRA PYRENAICA) AFFECTED BY SARCOPTIC MANGE								JOURNAL OF WILDLIFE DISEASES				51	1			148	156		10.7589/2014-01-008			JAN 2015	2015										4	0	0	2	0	4			0090-3558	1943-3700		WOS:000348001200015	25380360	
J	Gaston, J.; Morente-Benitez, F. J.								First record of Bradyrrhoa adrianae Asselbergs, 2002 from outside Sierra Nevada (Granada, Spain), (Lepidoptera: Pyralidae, Phycitinae)				Primera cita de Bradyrrhoa adrianae Asselbergs, 2002 fuera de Sierra Nevada (Granada, Espana) (Lepidoptera, Pyralidae, Phycitinae)				Boletin de la SEA					55			310	311					DEC 31 2014	2014										0	0	0	0	0	0			1134-6094			BCI:BCI201500297827		
J	Oliva, Marc; Ortiz, Antonio Gomez; Palacios, David; Salvador-Franch, Ferran; Salva-Catarineu, Montserrat				PALACIOS, DAVID/H-3737-2015; Oliva, Marc/K-5423-2014	PALACIOS, DAVID/0000-0002-8289-0398; Oliva, Marc/0000-0001-6521-6388			Environmental evolution in Sierra Nevada (South Spain) since the Last Glaciation, based on multi-proxy records								QUATERNARY INTERNATIONAL				353				195	209		10.1016/j.quaint.2014.02.009			DEC 5 2014	2014										7	0	0	1	0	7			1040-6182	1873-4553		WOS:000345522600012		
